,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,year,term_ 60 months,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,addr_state_AL,addr_state_AR,addr_state_AZ,addr_state_CA,addr_state_CO,addr_state_CT,addr_state_DC,addr_state_DE,addr_state_FL,addr_state_GA,addr_state_HI,addr_state_ID,addr_state_IL,addr_state_IN,addr_state_KS,addr_state_KY,addr_state_LA,addr_state_MA,addr_state_MD,addr_state_ME,addr_state_MI,addr_state_MN,addr_state_MO,addr_state_MS,addr_state_MT,addr_state_NC,addr_state_ND,addr_state_NE,addr_state_NH,addr_state_NJ,addr_state_NM,addr_state_NV,addr_state_NY,addr_state_OH,addr_state_OK,addr_state_OR,addr_state_PA,addr_state_RI,addr_state_SC,addr_state_SD,addr_state_TN,addr_state_TX,addr_state_UT,addr_state_VA,addr_state_VT,addr_state_WA,addr_state_WI,addr_state_WV,addr_state_WY,initial_list_status_w,application_type_Joint App,label
426700,6000.0,6000.0,6000.0,0.1367,204.11,40000.0,medical,9.03,1.0,670.0,674.0,1.0,10.0,0.0,577.0,0.0,0.0,0.0,19015.0,4100.0,9.0,1902.0,1.0,0.0,27.0,5.0,5.0,0.0,1.0,3.0,3.0,4.0,4.0,8.0,5.0,5.0,3.0,10.0,0.0,1.0,2.0,84.6,0.0,0.0,22062.0,19015.0,3800.0,17962.0,2015,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
426771,28000.0,28000.0,28000.0,0.1367,646.74,70000.0,car,26.5,0.0,680.0,684.0,0.0,9.0,1.0,4623.0,0.0,0.0,0.0,48303.0,17900.0,2.0,5367.0,0.0,0.0,128.0,30.0,3.0,0.0,0.0,2.0,2.0,2.0,4.0,8.0,5.0,10.0,2.0,9.0,0.0,0.0,1.0,100.0,1.0,0.0,77353.0,48303.0,9100.0,59453.0,2015,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
426902,8000.0,8000.0,8000.0,0.1367,272.15,30000.0,medical,23.28,0.0,670.0,674.0,0.0,10.0,0.0,16866.0,0.0,0.0,893.0,21023.0,23900.0,5.0,2102.0,0.0,0.0,165.0,13.0,13.0,5.0,2.0,3.0,7.0,3.0,7.0,2.0,9.0,17.0,7.0,10.0,0.0,0.0,0.0,91.7,0.0,0.0,28400.0,21023.0,9000.0,4500.0,2015,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
426911,6000.0,6000.0,6000.0,0.0917,191.28,36000.0,medical,31.2,1.0,725.0,729.0,2.0,14.0,0.0,15289.0,0.0,0.0,0.0,51955.0,59500.0,3.0,3711.0,0.0,0.0,255.0,5.0,5.0,1.0,0.0,4.0,7.0,7.0,17.0,4.0,11.0,26.0,7.0,14.0,0.0,0.0,2.0,96.9,0.0,0.0,118439.0,28652.0,35200.0,27436.0,2015,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
426967,9725.0,9725.0,9725.0,0.1757,349.49,73000.0,medical,28.67,0.0,680.0,684.0,0.0,9.0,0.0,18611.0,0.0,0.0,0.0,59716.0,25200.0,4.0,6635.0,0.0,0.0,141.0,11.0,4.0,0.0,0.0,4.0,6.0,4.0,10.0,8.0,6.0,13.0,6.0,9.0,0.0,0.0,2.0,100.0,0.0,0.0,75786.0,59716.0,15700.0,50586.0,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427004,14000.0,14000.0,14000.0,0.1757,352.25,48000.0,car,8.88,0.0,695.0,699.0,1.0,9.0,0.0,3258.0,0.0,0.0,0.0,6769.0,14700.0,6.0,752.0,0.0,0.0,84.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,6.0,1.0,8.0,11.0,3.0,9.0,0.0,0.0,3.0,91.7,0.0,0.0,22136.0,6769.0,11400.0,7436.0,2015,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427032,2000.0,2000.0,2000.0,0.09759999999999999,64.31,70000.0,medical,25.41,0.0,670.0,674.0,0.0,9.0,1.0,8134.0,0.0,0.0,0.0,45523.0,13500.0,8.0,5058.0,0.0,0.0,134.0,7.0,2.0,0.0,0.0,3.0,6.0,3.0,7.0,6.0,6.0,13.0,6.0,9.0,0.0,0.0,3.0,100.0,1.0,0.0,56840.0,45523.0,8300.0,43340.0,2015,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
427062,3000.0,3000.0,3000.0,0.1448,103.24,45000.0,medical,34.27,0.0,670.0,674.0,0.0,9.0,0.0,9094.0,0.0,0.0,0.0,55807.0,11000.0,4.0,6201.0,0.0,0.0,170.0,10.0,10.0,2.0,1.0,3.0,5.0,3.0,5.0,9.0,5.0,8.0,5.0,9.0,0.0,0.0,1.0,73.7,0.0,0.0,54281.0,55807.0,9100.0,43281.0,2015,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427115,26400.0,26400.0,26400.0,0.18989999999999999,684.69,66000.0,medical,36.65,0.0,705.0,709.0,0.0,28.0,0.0,20234.0,0.0,0.0,0.0,55801.0,60800.0,7.0,2146.0,0.0,0.0,144.0,13.0,6.0,0.0,0.0,13.0,16.0,13.0,16.0,7.0,25.0,35.0,16.0,28.0,0.0,0.0,1.0,97.7,0.0,0.0,116673.0,55801.0,35600.0,55873.0,2015,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427131,1175.0,1175.0,1175.0,0.182,42.6,30000.0,medical,17.76,0.0,680.0,684.0,1.0,5.0,0.0,6623.0,0.0,0.0,0.0,18409.0,7900.0,4.0,3682.0,0.0,0.0,113.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,4.0,6.0,3.0,5.0,0.0,0.0,3.0,100.0,0.0,0.0,21718.0,18409.0,2500.0,13818.0,2015,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427153,15000.0,15000.0,15000.0,0.15410000000000001,360.09,55000.0,medical,31.18,0.0,695.0,699.0,1.0,21.0,0.0,6633.0,0.0,0.0,0.0,66836.0,10100.0,5.0,3183.0,0.0,0.0,179.0,7.0,7.0,0.0,8.0,3.0,5.0,4.0,6.0,25.0,7.0,9.0,5.0,21.0,0.0,0.0,3.0,68.7,0.0,0.0,78970.0,66836.0,6200.0,68870.0,2015,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
427160,3600.0,3600.0,3600.0,0.1655,127.55,50000.0,medical,6.0,2.0,680.0,684.0,2.0,8.0,0.0,3482.0,0.0,0.0,969.0,124022.0,7700.0,5.0,15503.0,0.0,0.0,161.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,8.0,4.0,8.0,0.0,2.0,4.0,84.6,0.0,0.0,134240.0,4708.0,5000.0,6750.0,2015,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427180,9025.0,9025.0,9025.0,0.1757,324.34,32000.0,car,20.89,1.0,660.0,664.0,0.0,8.0,0.0,3462.0,0.0,0.0,0.0,16813.0,6600.0,6.0,2102.0,0.0,0.0,147.0,7.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,8.0,5.0,7.0,4.0,8.0,0.0,1.0,4.0,81.2,0.0,0.0,22499.0,16813.0,4700.0,15899.0,2015,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427187,6000.0,6000.0,6000.0,0.11220000000000001,197.06,26000.0,medical,17.92,1.0,680.0,684.0,0.0,19.0,0.0,928.0,0.0,0.0,0.0,28756.0,7200.0,17.0,1598.0,0.0,0.0,100.0,13.0,2.0,0.0,1.0,3.0,5.0,8.0,10.0,54.0,13.0,16.0,5.0,19.0,0.0,0.0,4.0,97.3,0.0,0.0,35271.0,28756.0,4900.0,28071.0,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427207,11700.0,11700.0,11700.0,0.15410000000000001,407.94,86300.0,car,1.45,0.0,680.0,684.0,1.0,2.0,0.0,3183.0,0.0,0.0,113.0,3183.0,4000.0,1.0,1591.0,0.0,0.0,216.0,11.0,11.0,0.0,0.0,2.0,2.0,6.0,6.0,1.0,2.0,7.0,2.0,2.0,0.0,0.0,1.0,100.0,0.0,0.0,4000.0,3183.0,4000.0,0.0,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427274,1500.0,1500.0,1500.0,0.1655,53.15,55000.0,medical,1.52,0.0,690.0,694.0,3.0,11.0,0.0,21.0,0.0,0.0,0.0,1640.0,3000.0,5.0,273.0,0.0,0.0,256.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,7.0,1.0,11.0,0.0,0.0,3.0,93.3,0.0,0.0,6458.0,1640.0,1500.0,0.0,2015,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
427277,3200.0,3200.0,3200.0,0.09759999999999999,102.9,113000.0,car,5.17,0.0,705.0,709.0,0.0,10.0,0.0,2950.0,0.0,0.0,0.0,27487.0,48000.0,5.0,2749.0,0.0,0.0,92.0,14.0,8.0,0.0,1.0,4.0,4.0,7.0,8.0,4.0,7.0,8.0,4.0,10.0,0.0,0.0,1.0,91.7,0.0,0.0,74975.0,27487.0,48000.0,26975.0,2015,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
427413,6000.0,6000.0,6000.0,0.1367,204.11,40000.0,car,20.02,0.0,685.0,689.0,1.0,7.0,1.0,3705.0,0.0,0.0,0.0,21229.0,8200.0,4.0,3538.0,0.0,0.0,128.0,2.0,2.0,0.0,0.0,2.0,5.0,2.0,5.0,12.0,6.0,11.0,5.0,7.0,0.0,0.0,3.0,86.4,0.0,0.0,33513.0,21229.0,2200.0,25313.0,2015,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
427429,6000.0,6000.0,6000.0,0.1259,200.99,32000.0,medical,20.67,0.0,690.0,694.0,1.0,7.0,0.0,4920.0,0.0,0.0,0.0,12489.0,12000.0,4.0,1784.0,0.0,0.0,175.0,1.0,1.0,2.0,0.0,3.0,5.0,3.0,6.0,6.0,6.0,12.0,5.0,7.0,0.0,0.0,2.0,84.2,0.0,0.0,24976.0,12489.0,4900.0,12976.0,2015,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427470,5000.0,5000.0,5000.0,0.1318,168.91,32000.0,medical,22.69,0.0,680.0,684.0,2.0,8.0,0.0,7493.0,0.0,0.0,0.0,30092.0,10300.0,5.0,3762.0,0.0,0.0,117.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,8.0,0.0,0.0,3.0,100.0,0.0,0.0,37779.0,30092.0,7400.0,27479.0,2015,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427528,4000.0,4000.0,4000.0,0.18489999999999998,145.6,57000.0,medical,10.93,0.0,670.0,674.0,2.0,5.0,0.0,1541.0,0.0,0.0,0.0,19541.0,1800.0,5.0,3908.0,0.0,0.0,107.0,13.0,1.0,0.0,0.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,0.0,0.0,2.0,100.0,0.0,0.0,21321.0,19541.0,1800.0,19521.0,2015,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
427616,3000.0,3000.0,3000.0,0.1367,102.06,41000.0,medical,29.19,1.0,675.0,679.0,1.0,16.0,0.0,1507.0,0.0,0.0,0.0,68780.0,5200.0,8.0,4299.0,0.0,0.0,60.0,4.0,3.0,0.0,0.0,2.0,3.0,4.0,4.0,9.0,7.0,7.0,3.0,16.0,0.0,0.0,4.0,93.7,0.0,0.0,73114.0,68780.0,3200.0,67914.0,2015,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427809,10500.0,10500.0,10500.0,0.15410000000000001,366.1,25000.0,car,33.37,0.0,675.0,679.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,21831.0,0.0,4.0,3639.0,0.0,0.0,289.0,114.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,12.0,0.0,8.0,0.0,6.0,0.0,0.0,2.0,82.6,0.0,0.0,34544.0,21831.0,0.0,34544.0,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
427894,6400.0,6400.0,6400.0,0.1259,214.38,102000.0,medical,30.61,1.0,660.0,664.0,0.0,17.0,0.0,29497.0,0.0,0.0,0.0,344688.0,35300.0,6.0,20276.0,0.0,0.0,128.0,13.0,11.0,3.0,1.0,5.0,9.0,5.0,6.0,10.0,10.0,12.0,9.0,17.0,0.0,0.0,1.0,92.3,0.0,0.0,398966.0,149340.0,17300.0,146456.0,2015,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
427903,2000.0,2000.0,2000.0,0.1448,68.83,30000.0,medical,19.68,0.0,710.0,714.0,1.0,6.0,0.0,5752.0,0.0,0.0,82.0,27827.0,7900.0,2.0,4638.0,0.0,0.0,180.0,80.0,3.0,0.0,0.0,3.0,3.0,3.0,5.0,6.0,3.0,5.0,3.0,6.0,0.0,0.0,2.0,100.0,0.0,0.0,32692.0,27827.0,7900.0,24792.0,2015,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427987,3000.0,3000.0,3000.0,0.18989999999999999,109.96,52000.0,medical,15.09,0.0,720.0,724.0,0.0,4.0,0.0,2007.0,0.0,0.0,0.0,35780.0,6900.0,4.0,8945.0,0.0,0.0,23.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,3.0,100.0,0.0,0.0,42766.0,35780.0,6500.0,35866.0,2015,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
428039,23150.0,23150.0,23150.0,0.1757,582.46,170000.0,medical,28.63,0.0,685.0,689.0,1.0,13.0,0.0,25449.0,0.0,0.0,0.0,160534.0,50100.0,8.0,12349.0,0.0,0.0,158.0,3.0,2.0,2.0,0.0,5.0,7.0,5.0,9.0,13.0,9.0,14.0,7.0,13.0,0.0,0.0,4.0,100.0,0.0,0.0,197822.0,160534.0,35500.0,147722.0,2015,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
428100,20600.0,20600.0,20450.0,0.18489999999999998,749.82,56000.0,car,16.87,0.0,665.0,669.0,1.0,20.0,0.0,22355.0,0.0,0.0,0.0,22540.0,59400.0,15.0,1127.0,0.0,0.0,33.0,5.0,5.0,0.0,0.0,9.0,14.0,14.0,14.0,0.0,19.0,19.0,14.0,20.0,0.0,0.0,6.0,100.0,0.0,0.0,59787.0,22540.0,38600.0,0.0,2015,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
428116,4000.0,4000.0,4000.0,0.08380000000000001,126.05,67000.0,medical,9.21,0.0,785.0,789.0,0.0,12.0,0.0,5615.0,0.0,0.0,0.0,15966.0,40200.0,2.0,1331.0,0.0,0.0,113.0,17.0,1.0,0.0,0.0,2.0,2.0,6.0,7.0,3.0,11.0,16.0,3.0,12.0,0.0,0.0,1.0,100.0,0.0,0.0,50703.0,15966.0,31000.0,10503.0,2015,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
428195,8000.0,8000.0,8000.0,0.10640000000000001,260.55,113000.0,medical,8.78,0.0,680.0,684.0,1.0,13.0,1.0,13344.0,0.0,0.0,0.0,150159.0,30000.0,8.0,11551.0,0.0,0.0,164.0,10.0,5.0,1.0,0.0,6.0,8.0,6.0,7.0,5.0,11.0,20.0,8.0,13.0,0.0,0.0,3.0,100.0,1.0,0.0,175408.0,24763.0,15700.0,19508.0,2015,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
428216,21000.0,21000.0,21000.0,0.1448,722.64,70000.0,car,19.24,0.0,670.0,674.0,0.0,13.0,0.0,6914.0,0.0,0.0,0.0,98726.0,9400.0,3.0,8227.0,0.0,0.0,121.0,22.0,12.0,0.0,0.0,2.0,3.0,2.0,4.0,8.0,6.0,9.0,4.0,13.0,0.0,0.0,1.0,88.2,0.0,0.0,101081.0,98726.0,6700.0,91681.0,2015,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
428431,6225.0,6225.0,6225.0,0.15410000000000001,217.05,16386.0,medical,36.48,0.0,685.0,689.0,0.0,6.0,0.0,3870.0,0.0,0.0,0.0,21462.0,13000.0,4.0,3577.0,0.0,0.0,215.0,9.0,9.0,0.0,1.0,1.0,3.0,1.0,2.0,6.0,5.0,7.0,3.0,6.0,0.0,0.0,1.0,92.3,0.0,0.0,36229.0,21462.0,3500.0,23229.0,2015,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
428708,10000.0,10000.0,10000.0,0.1367,340.18,41600.0,medical,25.1,0.0,670.0,674.0,1.0,8.0,0.0,10441.0,0.0,0.0,0.0,19201.0,14700.0,4.0,2400.0,0.0,0.0,69.0,4.0,4.0,0.0,0.0,5.0,6.0,5.0,5.0,3.0,6.0,6.0,6.0,8.0,0.0,0.0,4.0,100.0,0.0,0.0,32507.0,19201.0,13500.0,17807.0,2015,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
428725,7000.0,7000.0,7000.0,0.1318,236.47,38000.0,medical,32.22,0.0,665.0,669.0,0.0,14.0,1.0,3984.0,0.0,0.0,125.0,109303.0,8200.0,4.0,7807.0,0.0,0.0,76.0,27.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,31.0,4.0,5.0,4.0,14.0,0.0,0.0,3.0,100.0,0.0,0.0,106131.0,109303.0,1700.0,97931.0,2015,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
428750,3500.0,3500.0,3500.0,0.15410000000000001,122.04,15560.0,medical,16.74,0.0,700.0,704.0,0.0,7.0,0.0,6198.0,0.0,0.0,0.0,6198.0,6700.0,1.0,885.0,0.0,0.0,125.0,15.0,15.0,4.0,0.0,5.0,7.0,5.0,9.0,0.0,7.0,12.0,7.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0,6700.0,6198.0,5400.0,0.0,2015,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
428755,22200.0,22200.0,22200.0,0.182,804.82,75600.0,car,23.44,1.0,725.0,729.0,2.0,11.0,0.0,5274.0,0.0,0.0,0.0,382166.0,25200.0,8.0,34742.0,0.0,0.0,180.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,6.0,7.0,15.0,3.0,11.0,0.0,0.0,5.0,91.7,0.0,0.0,540024.0,70811.0,8000.0,78824.0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
428760,30000.0,30000.0,30000.0,0.1318,685.36,100000.0,car,4.64,0.0,740.0,744.0,0.0,6.0,0.0,2436.0,0.0,0.0,0.0,9917.0,21800.0,2.0,1983.0,0.0,0.0,114.0,28.0,22.0,0.0,0.0,2.0,2.0,3.0,4.0,16.0,5.0,13.0,2.0,6.0,0.0,0.0,0.0,96.4,0.0,0.0,37585.0,9917.0,17300.0,15785.0,2015,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
428790,15000.0,15000.0,15000.0,0.1448,352.77,150000.0,medical,14.94,0.0,710.0,714.0,0.0,12.0,0.0,50535.0,0.0,0.0,0.0,110248.0,71900.0,2.0,10023.0,0.0,0.0,265.0,5.0,5.0,2.0,0.0,6.0,6.0,7.0,7.0,8.0,9.0,13.0,6.0,12.0,0.0,0.0,1.0,100.0,0.0,0.0,159245.0,78020.0,70900.0,40000.0,2015,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
